TRTID10,decade,R_VAC,HU_ln,P_NONWHT,a_hinc
39103408001,2000,588,7.670894831,0.465949821,3.785569766
39103408001,2010,98,7.578145472,0.060869565,5.3599
39103408002,1970,6,5.602118821,0.005637471,4.465832862
39103408002,1980,28,6.406879986,0.409975089,3.544083635
39103408002,1990,246,7.075808864,0.250113276,5.629299079
39103408002,2000,272,6.930494766,0.559330894,6.081003065
39103408002,2010,71,7.918992488,0.044911734,3.9623
39103408003,1970,11,6.216606101,0.005637471,6.278699426
39103408003,1980,94,7.638198244,0.409975051,5.735786716
39103408003,1990,408,7.567862605,0.381610291,6.591794875
39103408003,2000,374,7.582229194,0.562823529,6.333815978
39103408003,2010,50,7.508238775,0.041843542,4.2035
39103408100,1970,92,6.807934944,0.157977061,5.889030114
39103408100,1980,158,7.820439515,0.373447834,4.614770498
39103408100,1990,342,7.122059882,0.35360556,15.2412339
39103408100,2000,384,7.177782416,0.565873016,14.39856015
39103408100,2010,36,7.432483808,0.037085515,4.0684
39103408201,1970,15,6.261491684,0.019961489,5.084277062
39103408201,1980,121,7.558516743,0.37344788,4.816337909
39103408201,1990,800,7.852827812,0.962927981,11.55355101
39103408201,2000,641,7.492760301,0.971835765,10.92051196
39103408201,2010,199,7.984462732,0.069968939,2.4968
39103408202,1970,20,6.56948142,0.019961488,5.762980146
39103408202,1980,34,7.787382026,0.049323943,4.892207724
39103408202,1990,701,7.623153068,0.648492792,16.15934108
39103408202,2000,597,7.335633982,0.73607337,18.81266624
39103408202,2010,159,8.047189562,0.121346981,4.9125
39103408301,1970,8,5.214935758,0.011066917,3.965560799
39103408301,1980,46,7.188412736,0.068821972,2.960914871
39103408301,1990,408,7.297091005,0.523543774,11.27059532
39103408301,2000,313,6.924612396,0.725588383,10.96258611
39103408301,2010,138,7.944492164,0.07827698,2.9299
39103408302,1970,23,6.17586727,0.014456666,4.603685712
39103408302,1980,86,7.162397497,0.58190312,4.277489198
39103408302,1990,173,7.660585462,0.067762228,9.965672617
39103408302,2000,167,7.5750717,0.169340463,9.257662935
39103408302,2010,133,7.882692206,0.063932898,4.5988
39103409001,1970,25,6.49375384,0.002187226,5.186266789
39103409001,1980,148,7.6989362,0.581903146,3.346772841
39103409001,1990,165,7.830822995,0.985741126,6.543121476
39103409001,2000,314,7.807916629,0.938351184,6.390855567
39103409001,2010,86,7.188412736,0.069957248,5.8736
39103409002,1970,20,6.249975242,0.002187227,6.42916672
39103409002,1980,33,7.25488481,0.058435209,3.006486741
39103409002,1990,254,6.962243464,0.485219139,9.467800366
39103409002,2000,183,6.825460036,0.801131637,8.025736647
39103409002,2010,58,7.438971592,0.045168355,5.8594
39103410000,1970,23,6.484635236,0.001287001,5.955023889
39103410000,1980,51,7.639161172,0.070378192,5.761575051
39103410000,1990,482,7.512071246,0.960109018,11.06836105
39103410000,2000,468,7.257707677,0.96935167,10.43365391
39103410000,2010,41,7.038783541,0.066434917,3.714
39103411001,1970,45,6.922643891,0.002271712,4.756488655
39103411001,1980,40,7.886832999,0.081260843,3.808750625
39103411001,1990,192,7.754910272,0.100270439,11.06836087
39103411001,2000,177,7.737616283,0.229486023,9.747832948
39103411001,2010,206,7.9683195,0.094240838,5.8226
39103411002,1970,8,5.147494477,0.002272082,5.847701307
39103411002,1980,32,7.151485464,0.067213209,4.994869324
39103411002,1990,380,7.647308832,0.724774582,13.10561001
39103411002,2000,315,7.522940918,0.751135549,12.5434948
39103411002,2010,151,7.754052639,0.089700295,3.0784
39103412000,1970,38,6.522092798,0.000434782,5.642818796
39103412000,1980,62,6.82437367,0.020970873,3.444677103
39103412000,1990,746,7.881559917,0.782022924,13.09632818
39103412000,2000,289,7.577633833,0.803112648,11.99708488
39103412000,2010,56,7.587310506,0.064902331,3.408
39103413000,1970,26,6.943122423,0.001436031,4.318416571
39103413000,1990,252,6.591673732,0.910364146,7.905629288
39103413000,2000,243,6.628041376,0.956484642,11.92489436
39103413000,2010,140,7.268223021,0.322003578,2.9198
39103415100,1970,10,5.886104031,0.001146351,5.3149861
39103415100,1980,12,6.830874235,0.053285262,3.415130601
39103415100,1990,468,7.687080156,0.213747954,7.905629629
39103415100,2000,344,7.635303886,0.317966102,7.701900602
39103415100,2010,33,6.632001777,0.064920895,2.8967
39103415200,1970,9,6.464588304,0.002807112,5.455146777
39103415200,1980,12,6.952728645,0.11869581,4.763504876
39103415200,1990,491,6.96979067,0.033272915,7.934079431
39103415200,2000,492,7.029087564,0.068539771,7.178733658
39103415200,2010,115,7.328437353,0.061762035,2.9201
39103415300,1970,7,6.230481448,0.002807112,6.376483974
39103415300,1980,21,6.523562306,0.075634792,3.9812725
39103415300,1990,201,6.993015123,0.035777079,7.934079249
39103415300,2000,209,7.258412151,0.054982818,8.969890449
39103415300,2010,190,7.960672608,0.05208505,3.105
39103415400,1970,3,5.068904202,0.001472754,6.108884897
39103415400,1980,19,7.055312843,0.044342521,6.265871763
39103415400,1990,225,7.588323677,0.033073038,8.650981171
39103415400,2000,186,7.6118424,0.052408564,7.904911456
39103415400,2010,127,8.099250562,0.055547992,5.273
39103415800,1970,8,5.84932478,0.001472754,5.866726935
39103415800,1980,12,6.64509097,0.156688722,4.926261243
39103415800,1990,284,7.462789157,0.221655759,8.565213305
39103415800,2000,160,7.512071246,0.348783846,8.383305613
39103415800,2010,181,8.052933037,0.086115727,8.6528
39103416000,1970,11,6.59441346,0.002662165,6.357284394
39103416000,1980,36,6.618738984,0.195999604,4.417459711
39103416000,1990,101,6.120297419,0.793714745,7.905629556
39103416000,2000,80,6.302618976,0.858328394,9.970593443
39103416000,2010,89,7.519692404,0.065192872,6.4926
39103416100,1970,33,6.866933284,0.000503398,6.893430174
39103416100,1980,24,6.805722553,0.123051697,8.12061989
39103416100,1990,220,6.889591308,0.755437409,7.905629883
39103416100,2000,269,6.579251212,0.676781003,9.970592464
39103416100,2010,117,7.852439085,0.058662093,6.4267
39103416200,1970,11,6.210600077,0.001472754,6.850773711
39103416200,1980,15,6.473890696,0.053585937,4.25520404
39103416200,1990,86,5.950642553,0.755167931,9.216550408
39103416200,2000,73,6.64509097,0.844206774,8.216235654
39103416200,2010,72,7.76937861,0.07306483,4.8418
39103416300,1970,3,4.672828834,0.001146351,6.183771241
39103416300,1980,39,7.207118856,0.091690549,4.652891928
39103416300,1990,166,6.606650186,0.755437409,9.422383364
39103416300,2000,149,6.672032945,0.803470716,7.019023609
39103416300,2010,87,8.114324709,0.069447576,4.0104
39103416400,1970,5,5.049856007,0.001146351,5.40572747
39103416400,1980,6,6.727431725,0.066923073,4.297019931
39103416400,1990,145,6.588926478,0.21327002,9.422383316
39103416400,2000,137,6.56526497,0.305762712,12.73239916
39103416400,2010,63,7.389563954,0.056257745,3.4034
39103417000,1970,30,7.333023014,0.001683177,4.283139484
39103417000,1980,7,6.428105273,0.073222878,3.988033113
39103417000,1990,285,7.221835825,0.058362989,4.980621048
39103417000,2000,191,7.201916318,0.074643249,5.339737558
39103417000,2010,85,7.501082124,0.059647718,4.6485
39103417100,1970,32,7.327780538,0.000571141,0.848978298
39103417100,1980,2,5.955837369,0.082781457,5.237501651
39103417100,1990,46,5.80814249,0.947389998,4.980620779
39103417100,2000,56,6.126869184,0.961325967,5.339737382
39103417100,2010,97,7.768533301,0.051858651,5.5294
39103417200,1970,22,6.752270376,0.013517959,6.720595484
39103417200,1980,8,6.575075841,0.129649895,4.915243947
39103417200,1990,74,6.216606101,0.862330729,7.612904643
39103417200,2000,62,6.079933195,0.954915004,7.581443407
39103417200,2010,172,7.733245647,0.125224603,7.9268
39103417300,1970,41,7.34536484,0.015511682,6.749519982
39103417300,1980,27,7.069023427,0.136932429,4.694896849
39103417300,2000,76,6.822197391,0.041853513,4.857786004
39103417300,2010,51,7.469654173,0.107199682,4.5553
